seed,epoch,temperature,Z,E,S,F,F_check,err,delta_F,F_data,KL,NLL,data_mass,recon_sq,recon_ce
1,1,1.0,295308.55256980134,-0.13371408801293533,12.462061941608521,-12.595776029621458,-12.595776029621456,1.7763568394002505e-15,-0.017703402577645022,-6.348857221321369,3.6078614786848315,6.24691880830009,0.027412695672915058,0.4996571836964382,6.243818509699065
1,2,1.0,300583.06945176993,-0.1534243752566804,12.460055056942425,-12.613479432199103,-12.613479432199105,1.7763568394002505e-15,-0.08716812339299196,-6.3645552908664085,3.6098668117174344,6.248924141332694,0.02741857780665939,0.4996400873902919,6.24565927245549
1,3,1.0,327960.205592279,-0.24854670294089654,12.452100852651201,-12.700647555592095,-12.700647555592097,1.7763568394002505e-15,0.03525890873956783,-6.443116891001247,3.6184733349755898,6.25753066459085,0.02725186926255252,0.49964635225876963,6.254308096690602
1,4,1.0,316598.1701913613,-0.21263608880566837,12.45275255804686,-12.665388646852527,-12.665388646852529,1.7763568394002505e-15,-0.013538061550075753,-6.408655261728377,3.6176760555088925,6.256733385124151,0.02710485394695452,0.4996627369164372,6.253660760280747
1,5,1.0,320913.4399921039,-0.22848505674821373,12.450441651654387,-12.678926708402603,-12.678926708402601,1.7763568394002505e-15,0.1834391758095748,-6.419766516563994,3.6201028622233515,6.25916019183861,0.026903221450343757,0.4997059537805895,6.256474243823949
1,6,1.0,267129.1511471623,-0.04943956231937874,12.446047970273646,-12.495487532593028,-12.495487532593025,3.552713678800501e-15,0.007266496366957753,-6.2344245342243685,3.6220056687533986,6.261062998368658,0.02685678007109267,0.49960561416168,6.257450561362858
1,7,1.0,265195.0935622137,-0.031162572528625136,12.457058463697443,-12.48822103622607,-12.488221036226069,1.7763568394002505e-15,-0.04385360262714322,-6.238527998453414,3.610635708157397,6.249693037772657,0.027102546654862752,0.49961914996591145,6.246247351465855
1,8,1.0,277083.62609118235,-0.07424617945443479,12.457828459398778,-12.532074638853214,-12.532074638853212,1.7763568394002505e-15,-0.13436649608047624,-6.282731753499964,3.610285555737991,6.249342885353251,0.027207378173961898,0.4996116357534345,6.245828434777289
1,9,1.0,316931.56140637,-0.2123808777085629,12.454060257225127,-12.66644113493369,-12.66644113493369,0.0,-0.20467563960951551,-6.411723647764567,3.6156601575538647,6.254717487169123,0.02710826857238256,0.49965017535232487,6.2515438302989415
1,10,1.0,388915.2663355471,-0.420246240424739,12.450870534118469,-12.871116774543205,-12.871116774543207,1.7763568394002505e-15,0.02847709161751233,-6.613400994390356,3.61865845053759,6.257715780152847,0.02748878396345114,0.49962344273761955,6.254290647086328
1,11,1.0,377996.29876458074,-0.3877472440462202,12.454892438879472,-12.842639682925693,-12.842639682925693,0.0,-0.14652887885804233,-6.58897340786845,3.614608945441984,6.253666275057243,0.027539154859353873,0.49962437823238526,6.250264466109373
1,12,1.0,437647.27722289204,-0.5428808742701065,12.446287687513628,-12.989168561783735,-12.989168561783735,0.0,0.07762135036634987,-6.728029495329663,3.622081736838814,6.2611390664540725,0.027618686216196897,0.4996323767089134,6.257784795972051
1,13,1.0,404961.4722908167,-0.45910612310504384,12.452441088312343,-12.911547211417385,-12.911547211417387,1.7763568394002505e-15,0.039849199668433144,-6.655770133289059,3.6167197485130687,6.255777078128326,0.027556903394035163,0.49964735816097905,6.252575960293547
1,14,1.0,389141.3840658775,-0.4288506453115244,12.442847366437427,-12.871698011748952,-12.87169801174895,1.7763568394002505e-15,0.035431101987255076,-6.606721336777164,3.6259193453565324,6.264976674971792,0.027374461358270916,0.49960787615503033,6.261378510089736
1,15,1.0,375595.07345442154,-0.39267637341357564,12.443590536348122,-12.836266909761697,-12.836266909761697,0.0,-0.0013343370363170237,-6.572401647739999,3.624807932406441,6.263865262021701,0.027486648989510153,0.49955491169139904,6.259784236034008
1,16,1.0,376096.57838548307,-0.394197863503456,12.443403383294559,-12.837601246798014,-12.837601246798014,0.0,0.13808014890693165,-6.573960153767893,3.6245837634148623,6.263641093030121,0.027606781358838553,0.4995172797287835,6.2592172082609006
1,17,1.0,327590.98029044917,-0.2559703561266706,12.443550741764415,-12.699521097891083,-12.699521097891086,3.552713678800501e-15,-0.16792163779660285,-6.436601157996078,3.6238626102797453,6.262919939895005,0.027492242432382536,0.4994727182765754,6.258081399334182
1,18,1.0,387488.9982221394,-0.4259590659693092,12.441483669718377,-12.867442735687685,-12.867442735687685,0.0,0.025509137412159433,-6.602252861114333,3.6261325449580943,6.265189874573352,0.02761192852430993,0.49950189022899055,6.2606140030292865
1,19,1.0,377729.49558410275,-0.3962539921586974,12.445679606116828,-12.841933598275526,-12.841933598275526,0.0,-0.10373688910114076,-6.581100059596484,3.621776209063782,6.26083353867904,0.027691957782002997,0.49950225416264,6.256275279159654
1,20,1.0,419018.55728086573,-0.5030319424677089,12.442638544908956,-12.945670487376667,-12.945670487376665,1.7763568394002505e-15,0.21579565483452434,-6.682699620977837,3.6239135367835718,6.26297086639883,0.027902814276568176,0.499500088524091,6.258381586320225
1,21,1.0,337687.0414057339,-0.28158176707423654,12.448293065467908,-12.729874832542142,-12.729874832542144,1.7763568394002505e-15,-0.08591377650081533,-6.472054108885197,3.618763394041689,6.257820723656948,0.027677280231411024,0.4994650753390601,6.252942372925503
1,22,1.0,367981.7446690252,-0.3698188266584705,12.445969782384486,-12.815788609042958,-12.815788609042956,1.7763568394002505e-15,0.061622880412814496,-6.555239260987942,3.621492018439754,6.260549348055014,0.02759488603049835,0.4994931781200982,6.255924336934593
1,23,1.0,345990.1995470392,-0.3048821383317018,12.449283590298442,-12.754165728630143,-12.754165728630145,1.7763568394002505e-15,0.007269997520843674,-6.4967339707600855,3.6183744282547994,6.257431757870058,0.027450917968526466,0.49952207104818225,6.253080681011748
1,24,1.0,343483.9728235578,-0.2947879324097045,12.452107798699595,-12.7468957311093,-12.7468957311093,0.0,0.05506793368389751,-6.492296354687444,3.615542046806598,6.254599376421858,0.0273537750325825,0.49954992835731016,6.250513294711037
1,25,1.0,325080.3941786786,-0.23947424575741105,12.45235355166799,-12.691827797425402,-12.6918277974254,1.7763568394002505e-15,-0.0644705488712578,-6.437849609962894,3.61492085784725,6.253978187462509,0.02720854288568671,0.49955470861254697,6.249933332677977
1,26,1.0,346728.8517104084,-0.3159683303171812,12.440330015979477,-12.75629834629666,-12.756298346296658,1.7763568394002505e-15,0.10879901720253748,-6.490693445898452,3.6265475707829475,6.265604900398207,0.0271443933999234,0.4995238243512955,6.261218379040856
1,27,1.0,310984.8042683359,-0.2058890695658065,12.441610259528314,-12.647499329094122,-12.64749932909412,1.7763568394002505e-15,0.025970301709586252,-6.384517407197152,3.6239245922817114,6.26298192189697,0.0272969022923545,0.49945974402912113,6.258006945059746
1,28,1.0,303012.40595055436,-0.1869138284014085,12.434615198983128,-12.621529027384536,-12.621529027384536,0.0,-0.029673596120003864,-6.351724636667569,3.6307470611017085,6.269804390716966,0.02698264824003755,0.49947138951803205,6.264888817372872
1,29,1.0,312138.6076739169,-0.22714650833632508,12.424056115168213,-12.65120262350454,-12.651202623504538,1.7763568394002505e-15,0.1391987187489594,-6.370719469410796,3.6414258244784827,6.280483154093742,0.026689709510949688,0.4994775601112135,6.275541558182839
1,30,1.0,271577.7922001232,-0.07623809040225987,12.435765814353319,-12.51200390475558,-12.512003904755579,1.7763568394002505e-15,0.09076419173352512,-6.24507360325074,3.6278729718895817,6.266930301504841,0.02689579872024405,0.499440552627617,6.261748577051618
1,31,1.0,248013.8109775328,0.006360449016070462,12.427600162038125,-12.421239713022056,-12.421239713022056,0.0,0.0809339163083429,-6.148519521647174,3.6336628617596216,6.272720191374879,0.02700639428559034,0.49932950371120605,6.266456039473697
1,32,1.0,228731.88682266558,0.1007718490031316,12.441077645716845,-12.340305796713713,-12.340305796713714,1.7763568394002505e-15,0.11772132586615136,-6.082919730232788,3.6183287368656667,6.257386066480925,0.027150214677054214,0.49934443264972933,6.251385581872759
